Evan	Harris	Oxford West & Abingdon	£18,720	£0	£18,151	£69,212	£5,641	£102	£956	£1,961	£0
Tom	Harris	Glasgow, Cathcart	£19,677	£0	£16,982	£61,980	£15,877	£4,231	£585	£1,854	£0
Nick	Harvey	North Devon	£19,718	£0	£18,234	£65,568	£12,403	£1,564	£1,215	£1,954	£0
Alan	Haselhurst	Saffron Walden	£19,722	£1,527	£17,466	£60,394	£5,569	£265	£1,388	£1,408	£0
Dai	Havard	Merthyr Tydfil & Rhymney	£18,189	£0	£18,089	£65,596	£9,194	£0	£693	£1,820	£0
Nick	Hawkins	Surrey Heath	£16,700	£0	£18,220	£61,045	£11,681	£267	£36	£1,901	£4,389
John	Hayes	South Holland & The Deepings	£19,711	£509	£17,179	£69,208	£12,999	£384	£1,464	£1,929	£859
Sylvia	Heal	Halesowen & Rowley Regis	£8,201	£1,527	£10,983	£56,421	£8,825	£630	£1,607	£1,298	£0
Oliver	Heald	North East Hertfordshire	£19,649	£0	£17,836	£61,980	£8,744	£116	£653	£2,064	£0
John	Healey	Wentworth	£19,401	£1,527	£16,855	£63,534	£9,682	£416	£1,388	£2,021	£0
David	Heath	Somerton & Frome	£18,249	£0	£18,234	£61,980	£11,732	£356	£193	£2,064	£0
David	Heathcoat-Amory	Wells	£19,569	£0	£15,362	£49,202	£8,054	£0	£847	£1,334	£0
Doug	Henderson	Newcastle upon Tyne North	£19,722	£0	£18,234	£62,242	£31,474	£1,330	£1,104	£1,120	£0
Ivan	Henderson	Harwich	£19,136	£0	£18,151	£65,596	£5,469	£230	£1,240	£2,010	£0
Mark	Hendrick	Preston	£19,722	£0	£18,216	£61,204	£10,563	£935	£855	£1,242	£0
Charles	Hendry	Wealden	£19,722	£0	£18,234	£69,889	£9,281	£51	£388	£1,580	£0
Stephen	Hepburn	Jarrow	£19,718	£0	£18,234	£61,980	£17,581	£1,772	£1,141	£1,943	£0
John	Heppell	Nottingham East	£19,722	£1,527	£18,234	£61,448	£7,463	£1,379	£1,303	£1,952	£3,275
Lady	Hermon	North Down	£17,492	£0	£13,483	£62,467	£12,813	£1,651	£545	£1,829	£0
Stephen	Hesford	Wirral West	£18,700	£0	£18,187	£61,910	£14,776	£103	£4,229	£1,358	£0
Patricia	Hewitt	Leicester West	£18,550	£1,527	£18,234	£63,672	£1,637	£259	£1,316	£1,892	£0
David	Heyes	Ashton-under-Lyne	£19,351	£0	£18,234	£61,319	£20,155	£1,081	£1,276	£2,049	£0
Keith	Hill	Streatham	£0	£1,527	£13,066	£71,926	£912	£0	£991	£1,944	£0
David	Hinchliffe	Wakefield	£17,708	£0	£18,175	£54,807	£10,428	£0	£999	£1,361	£0
Mark	Hoban	Fareham	£18,435	£0	£16,090	£65,301	£5,800	£127	£705	£1,967	£0
Margaret	Hodge	Barking	£0	£1,527	£17,745	£65,074	£0	£0	£1,402	£1,401	£0
Kate	Hoey	Vauxhall	£0	£1,527	£11,147	£62,669	£5,141	£0	£1,023	£1,404	£0
Douglas	Hogg	Sleaford & North Hykeham	£19,722	£0	£15,674	£43,629	£8,510	£0	£1,167	£1,963	£0
Paul	Holmes	Chesterfield	£19,722	£0	£18,234	£65,486	£11,181	£1,174	£1,998	£1,952	£1,500
Jimmy	Hood	Clydesdale	£18,122	£0	£17,784	£61,980	£20,081	£1,602	£1,346	£2,064	£1,945
Geoff	Hoon	Ashfield	£19,722	£764	£17,417	£36,955	£5,034	£121	£824	£1,539	£0
Phil	Hope	Corby	£19,714	£0	£18,026	£65,312	£14,039	£370	£1,796	£1,907	£0
Kelvin	Hopkins	Luton North	£5,354	£0	£14,005	£52,642	£3,579	£0	£910	£467	£0
John	Horam	Orpington	£5,814	£0	£18,234	£70,637	£3,304	£0	£757	£880	£0
Michael	Howard	Folkestone & Hythe	£19,722	£0	£10,925	£41,951	£4,925	£0	£611	£1,796	£0
Alan	Howarth	Newport East	£19,721	£0	£7,855	£45,542	£11,861	£0	£912	£1,068	£0
George	Howarth	Knowsley North & Sefton East	£15,500	£0	£18,234	£59,935	£6,569	£260	£1,000	£1,810	£0
Gerald	Howarth	Aldershot	£19,722	£0	£18,140	£61,980	£3,673	£0	£1,004	£0	£0
Kim	Howells	Pontypridd	£18,300	£1,527	£14,872	£60,626	£15,389	£442	£692	£1,892	£0
Lindsay	Hoyle	Chorley	£19,721	£0	£17,826	£64,881	£22,190	£2,994	£2,197	£1,964	£0
Beverley	Hughes	Stretford & Urmston	£19,722	£1,527	£18,234	£61,980	£10,912	£1,876	£1,840	£1,950	£0
Kevin	Hughes	Doncaster North	£19,386	£0	£16,577	£53,030	£8,907	£363	£519	£1,822	£0
Simon	Hughes	North Southwark & Bermondsey	£0	£1,527	£18,172	£72,065	£4,974	£0	£2,231	£1,876	£1,140
Joan	Humble	Blackpool North & Fleetwood	£18,865	£0	£18,226	£57,319	£12,697	£280	£828	£1,895	£673
John	Hume	Foyle	£3,440	£0	£18,234	£61,980	£7,426	£0	£228	£1,483	£0
Andrew	Hunter	Basingstoke	£19,722	£0	£18,234	£60,724	£4,532	£0	£974	£1,658	£5,762
Alan	Hurst	Braintree	£2,952	£0	£11,939	£55,465	£5,262	£0	£660	£2,060	£0
John	Hutton	Barrow & Furness	£19,722	£1,527	£17,612	£61,980	£18,037	£2,455	£338	£1,492	£0
Brian	Iddon	Bolton South East	£14,211	£0	£11,484	£63,927	£8,555	£153	£713	£1,586	£0
Eric	Illsley	Barnsley Central	£19,722	£0	£9,950	£48,574	£13,030	£1,570	£245	£1,933	£10,689
Adam	Ingram	East Kilbride	£15,142	£1,527	£11,806	£45,183	£16,940	£2,723	£474	£1,024	£0
Huw	Irranca-Davies	Ogmore	£19,630	£0	£18,234	£61,980	£17,737	£1,187	£1,353	£1,674	£0
Michael	Jack	Fylde	£15,319	£0	£15,068	£67,313	£14,451	£764	£1,588	£1,641	£0
Glenda	Jackson	Hampstead & Highgate	£0	£1,527	£12,234	£72,310	£0	£0	£661	£1,645	£0
Helen	Jackson	Sheffield, Hillsborough	£13,300	£0	£12,700	£56,763	£12,269	£869	£1,561	£2,041	£0
Robert	Jackson	Wantage	£19,722	£0	£15,708	£65,596	£5,170	£0	£503	£1,727	£0
David	Jamieson	Plymouth, Devonport	£19,721	£1,527	£18,234	£69,165	£13,229	£638	£1,186	£1,773	£3,038
Bernard	Jenkin	North Essex	£19,722	£0	£18,212	£68,465	£6,710	£301	£1,202	£1,974	£0
Brian	Jenkins	Tamworth	£19,178	£0	£17,664	£62,006	£9,719	£376	£828	£1,883	£0
Alan	Johnson	Kingston upon Hull West & Hessle	£13,628	£1,527	£6,742	£61,105	£12,305	£0	£395	£1,855	£0
Boris	Johnson	Henley	£14,934	£0	£15,866	£68,521	£1,546	£42	£1,401	£1,968	£0
Melanie	Johnson	Welwyn Hatfield	£19,722	£1,527	£17,186	£60,033	£3,398	£51	£1,575	£922	£0
Helen	Jones	Warrington North	£19,722	£0	£18,216	£61,980	£12,907	£1,449	£3,252	£1,992	£0
Jon Owen	Jones	Cardiff Central	£19,200	£0	£17,785	£65,439	£9,479	£668	£1,018	£1,987	£0
Kevan	Jones	North Durham	£18,724	£0	£17,948	£58,967	£19,255	£1,725	£1,399	£1,762	£4,590
Lynne	Jones	Birmingham, Selly Oak	£19,722	£0	£18,234	£65,534	£6,536	£0	£1,633	£1,848	£0
Martyn	Jones	Clwyd South	£19,686	£0	£18,234	£69,212	£12,552	£1,103	£823	£1,874	£0
Nigel	Jones	Cheltenham	£14,308	£0	£18,220	£61,980	£9,086	£640	£308	£1,896	£0
Tessa	Jowell	Dulwich & West Norwood	£0	£1,527	£18,234	£72,310	£457	£0	£1,603	£2,069	£0
Eric	Joyce	Falkirk West	£18,500	£0	£18,234	£65,596	£41,084	£4,152	£851	£1,909	£1,465
Gerald	Kaufman	Manchester, Gorton	£13,081	£0	£18,207	£59,107	£14,794	£0	£1,294	£1,480	£11,035
Sally	Keeble	Northampton North	£16,480	£1,527	£17,878	£59,221	£4,592	£113	£2,212	£1,925	£1,422
Alan	Keen	Feltham & Heston	£19,682	£0	£14,527	£72,230	£2,283	£0	£1,286	£1,974	£0
Ann	Keen	Brentford & Isleworth	£19,722	£0	£12,557	£67,775	£268	£0	£1,605	£1,885	£0
Paul	Keetch	Hereford	£19,722	£0	£18,070	£65,596	£16,664	£410	£656	£1,996	£0
Ruth	Kelly	Bolton West	£18,370	£1,527	£17,607	£65,596	£5,965	£260	£1,344	£1,787	£0
Fraser	Kemp	Houghton & Washington East	£18,121	£1,527	£17,936	£65,213	£15,672	£2,148	£621	£1,784	£0
Charles	Kennedy	Ross, Skye & Inverness West	£14,764	£0	£17,990	£66,272	£15,001	£0	£2,139	£1,900	£0
Jane	Kennedy	Liverpool, Wavertree	£17,200	£1,527	£17,879	£60,683	£2,415	£0	£696	£1,908	£0
Robert	Key	Salisbury	£16,573	£0	£18,228	£58,898	£7,014	£242	£712	£1,784	£7,964
Piara S	Khabra	Ealing, Southall	£17,957	£0	£17,882	£71,069	£3,269	£0	£446	£1,385	£0
David	Kidney	Stafford	£13,958	£0	£18,214	£65,043	£4,184	£444	£1,123	£1,862	£0
Peter	Kilfoyle	Liverpool, Walton	£19,500	£0	£17,536	£61,561	£14,886	£1,396	£724	£1,863	£0
Andy	King	Rugby & Kenilworth	£19,722	£0	£18,234	£65,596	£8,755	£783	£2,624	£1,954	£0
Oona	King	Bethnal Green & Bow	£0	£1,527	£18,232	£72,310	£1,523	£0	£2,279	£2,109	£8,029
Julie	Kirkbride	Bromsgrove	£18,073	£0	£18,219	£65,596	£13,728	£1,175	£1,808	£1,875	£0
Archy	Kirkwood	Roxburgh & Berwickshire	£18,721	£0	£8,398	£68,180	£18,952	£3,177	£974	£2,015	£0
Greg	Knight	East Yorkshire	£19,722	£0	£15,701	£60,974	£12,804	£217	£611	£1,966	£0
Jim	Knight	South Dorset	£19,722	£0	£18,234	£65,439	£6,937	£708	£1,867	£1,840	£0
Ashok	Kumar	Middlesbrough South & East Cleveland	£19,722	£0	£18,133	£63,294	£16,093	£1,193	£4,556	£1,711	£0
Stephen	Ladyman	South Thanet	£19,722	£0	£18,225	£64,944	£9,911	£41	£1,213	£1,966	£0
Eleanor	Laing	Epping Forest	£16,435	£0	£17,894	£65,409	£452	£0	£590	£1,615	£0
Jacqui	Lait	Beckenham	£19,722	£0	£18,168	£71,763	£19,685	£0	£1,354	£1,482	£0
Norman	Lamb	North Norfolk	£19,680	£0	£18,155	£65,517	£7,964	£569	£1,733	£1,877	£1,240
David	Lammy	Tottenham	£13,222	£1,281	£18,234	£72,196	£2,255	£0	£1,376	£1,916	£5,257
Andrew	Lansley	South Cambridgeshire	£19,242	£0	£18,234	£60,275	£5,996	£0	£729	£1,191	£0
Jackie	Lawrence	Preseli Pembrokeshire	£19,722	£0	£18,234	£69,212	£10,530	£470	£794	£1,883	£0
David	Laws	Yeovil	£18,459	£0	£18,228	£65,591	£12,811	£242	£1,835	£1,945	£0
Bob	Laxton	Derby North	£19,352	£0	£17,914	£65,323	£11,181	£1,144	£2,259	£2,010	£0
Mark	Lazarowicz	Edinburgh North & Leith	£16,846	£0	£18,234	£63,832	£10,352	£1,410	£1,155	£1,794	£0
Edward	Leigh	Gainsborough	£19,722	£0	£17,971	£61,250	£10,619	£0	£533	£1,322	£0
David	Lepper	Brighton, Pavilion	£11,062	£0	£18,015	£63,840	£1,986	£139	£2,660	£1,397	£0
Christopher	Leslie	Shipley	£18,090	£1,527	£17,430	£63,547	£11,451	£205	£879	£1,984	£0
Oliver	Letwin	West Dorset	£18,846	£0	£18,187	£69,212	£7,312	£652	£1,459	£1,559	£0
Tom	Levitt	High Peak	£19,722	£0	£18,227	£54,747	£9,350	£647	£2,567	£1,959	£0
Ivan	Lewis	Bury South	£19,690	£1,527	£18,212	£61,880	£6,218	£2,746	£1,114	£1,979	£0
Julian	Lewis	New Forest East	£19,355	£0	£17,797	£63,709	£6,154	£119	£820	£1,971	£0
Terry	Lewis	Worsley	£11,081	£0	£15,684	£37,762	£17,733	£269	£0	£1,326	£0
Helen	Liddell	Airdrie & Shotts	£16,140	£1,527	£18,046	£42,950	£8,220	£1,387	£86	£1,859	£0
Ian	Liddell-Grainger	Bridgwater	£19,722	£0	£16,429	£58,643	£12,033	£1,107	£1,271	£1,906	£0
David	Lidington	Aylesbury	£10,287	£0	£16,762	£67,673	£5,321	£72	£1,377	£496	£0
Peter	Lilley	Hitchin & Harpenden	£18,879	£0	£18,199	£65,814	£4,029	£472	£2,091	£1,459	£0
Martin	Linton	Battersea	£0	£1,527	£17,374	£72,310	£2,146	£0	£1,609	£1,911	£0
Tony	Lloyd	Manchester Central	£12,105	£0	£18,188	£52,747	£11,117	£100	£880	£877	£0
Elfyn	Llwyd	Meirionnydd Nant Conwy	£19,100	£0	£18,228	£60,913	£17,625	£1,244	£133	£943	£0
Michael	Lord	Central Suffolk & North Ipswich	£19,722	£1,527	£6,995	£59,133	£8,869	£0	£581	£1,478	£0
Tim	Loughton	East Worthing & Shoreham	£19,700	£0	£17,456	£68,350	£10,557	£0	£1,346	£1,928	£0
Andrew	Love	Edmonton	£19,722	£0	£18,234	£70,133	£1,841	£0	£2,791	£1,991	£0
Ian	Lucas	Wrexham	£18,261	£0	£18,177	£64,399	£10,201	£921	£1,350	£1,834	£0
Peter	Luff	Mid Worcestershire	£19,722	£1,055	£18,234	£61,980	£8,938	£121	£1,076	£2,040	£0
Iain	Luke	Dundee East	£19,722	£0	£18,234	£51,849	£12,978	£1,349	£84	£1,968	£0
John	Lyons	Strathkelvin & Bearsden	£19,125	£0	£18,197	£63,788	£24,113	£1,818	£105	£1,934	£0
Thomas	McAvoy	Glasgow, Rutherglen	£19,467	£1,527	£18,234	£61,856	£17,344	£1,064	£267	£1,685	£4,743
Stephen	McCabe	Birmingham, Hall Green	£14,597	£0	£6,862	£55,488	£5,844	£163	£729	£1,718	£0
Chris	McCafferty	Calder Valley	£19,680	£0	£18,234	£64,903	£12,307	£1,306	£1,487	£1,931	£11,071
Ian	McCartney	Makerfield	£19,722	£1,527	£18,005	£60,033	£1,000	£1,553	£1,959	£1,848	£0
Siobhain	McDonagh	Mitcham & Morden	£7,800	£361	£18,233	£71,236	£2,154	£0	£5,235	£1,866	£0
Calum	MacDonald	Western Isles	£16,500	£0	£18,187	£58,391	£27,876	£1,746	£189	£1,744	£0
John	McDonnell	Hayes & Harlington	£0	£1,527	£18,234	£70,545	£2,743	£0	£8,519	£1,979	£0
John	MacDougall	Central Fife	£19,722	£0	£18,229	£41,371	£13,944	£748	£316	£2,015	£0
John	McFall	Dumbarton	£19,508	£0	£18,084	£63,488	£24,598	£1,830	£966	£1,874	£0
Eddie	McGrady	South Down	£12,892	£0	£15,321	£60,760	£16,469	£365	£976	£1,504	£0
Martin	McGuinness	Mid Ulster	£9,440	£0	£17,470	£40,730	£3,861	£110	£531	£1,294	£0
Anne	McGuire	Stirling	£18,677	£1,527	£18,106	£58,830	£16,680	£2,251	£998	£907	£0
Anne	McIntosh	Vale of York	£17,216	£0	£15,937	£68,121	£13,303	£211	£1,181	£1,777	£0
Shona	McIsaac	Cleethorpes	£19,722	£0	£17,980	£65,590	£10,129	£425	£1,848	£1,966	£0
Andrew	Mackay	Bracknell	£19,722	£0	£18,234	£59,668	£11,480	£152	£700	£1,512	£0
Ann	McKechin	Glasgow, Maryhill	£9,329	£0	£17,864	£49,307	£15,640	£1,321	£891	£1,907	£0
Rosemary	McKenna	Cumbernauld & Kilsyth	£19,722	£0	£18,234	£55,548	£20,454	£641	£83	£1,961	£0
Andrew	Mackinlay	Thurrock	£14,417	£0	£18,234	£65,488	£6,267	£0	£462	£1,871	£4,130
David	Maclean	Penrith & The Border	£19,722	£1,527	£17,776	£65,124	£15,762	£307	£965	£1,358	£0
Patrick	McLoughlin	West Derbyshire	£19,559	£1,527	£18,162	£60,931	£12,056	£305	£2,102	£1,986	£0
Kevin	McNamara	Kingston upon Hull North	£19,722	£0	£18,234	£61,980	£12,391	£91	£640	£1,864	£794
Tony	McNulty	Harrow East	£13,997	£1,527	£18,173	£71,857	£0	£0	£145	£2,033	£0
Denis	MacShane	Rotherham	£19,700	£1,527	£18,233	£65,589	£14,559	£179	£551	£1,875	£0
Fiona	Mactaggart	Slough	£3,092	£0	£18,234	£69,084	£944	£36	£2,332	£1,869	£0
Tony	McWalter	Hemel Hempstead	£19,722	£0	£17,266	£63,201	£11,397	£76	£1,467	£1,934	£0
John	McWilliam	Blaydon	£19,722	£0	£18,234	£61,980	£23,839	£0	£257	£1,065	£0
Khalid	Mahmood	Birmingham, Perry Barr	£19,714	£0	£18,182	£65,415	£8,979	£158	£905	£2,064	£0
Alice	Mahon	Halifax	£18,800	£0	£18,234	£61,980	£12,316	£2,832	£1,232	£2,016	£0
Humfrey	Malins	Woking	£18,483	£0	£17,841	£67,042	£7,311	£0	£372	£1,023	£0
Judy	Mallaber	Amber Valley	£7,629	£0	£18,234	£65,596	£7,232	£822	£1,166	£1,744	£0
Seamus	Mallon	Newry & Armagh	£19,722	£0	£16,976	£61,980	£10,600	£0	£284	£0	£0
Peter	Mandelson	Hartlepool	£16,767	£0	£18,154	£62,321	£7,932	£2,111	£336	£1,075	£0
John	Mann	Bassetlaw	£19,722	£0	£18,234	£67,404	£10,041	£738	£3,590	£2,000	£0
John	Maples	Stratford-on-Avon	£19,722	£0	£10,803	£59,398	£7,201	£0	£967	£982	£0
Rob	Marris	Wolverhampton South West	£11,858	£0	£18,127	£44,325	£4,785	£304	£1,262	£1,808	£0
Gordon	Marsden	Blackpool South	£7,682	£0	£16,627	£59,672	£12,631	£702	£2,265	£1,907	£0
Paul	Marsden	Shrewsbury & Atcham	£19,722	£0	£17,876	£65,115	£22,302	£88	£705	£2,054	£0
David	Marshall	Glasgow, Shettleston	£19,593	£0	£16,747	£61,980	£16,245	£701	£487	£1,572	£0
Robert	Marshall-Andrews	Medway	£12,850	£0	£16,649	£63,788	£3,327	£162	£1,204	£1,871	£0
Michael	Martin	Glasgow, Springburn	£15,753	£0	£6,632	£51,195	£15,789	£318	£169	£1,652	£0
Eric	Martlew	Carlisle	£18,941	£0	£18,126	£53,850	£15,084	£360	£475	£1,803	£0
Michael	Mates	East Hampshire	£19,545	£0	£18,001	£61,980	£8,434	£301	£646	£1,609	£0
Francis	Maude	Horsham	£19,722	£0	£16,820	£68,815	£3,757	£0	£1,539	£1,940	£0
Brian	Mawhinney	North West Cambridgeshire	£8,143	£0	£12,305	£61,301	£11,357	£331	£747	£1,843	£0
Theresa	May	Maidenhead	£0	£0	£14,173	£61,857	£1,780	£0	£2,008	£771	£0
Michael	Meacher	Oldham West & Royton	£8,640	£1,527	£18,234	£65,595	£6,042	£0	£1,356	£1,771	£0
Alan	Meale	Mansfield	£19,720	£0	£18,233	£61,980	£21,455	£1,351	£1,182	£1,937	£0
Patrick	Mercer	Newark	£19,722	£0	£18,173	£64,993	£11,846	£374	£691	£2,000	£5,531
Gillian	Merron	Lincoln	£19,631	£0	£18,211	£69,212	£11,391	£1,235	£2,278	£1,996	£0
Alun	Michael	Cardiff South & Penarth	£19,722	£1,527	£18,234	£56,170	£8,072	£528	£320	£1,251	£0
Alan	Milburn	Darlington	£19,618	£1,527	£18,058	£55,336	£13,739	£3,032	£620	£2,054	£10,016
David	Miliband	South Shields	£19,722	£1,281	£18,234	£65,008	£10,817	£1,207	£1,832	£1,905	£0
Andrew	Miller	Ellesmere Port & Neston	£18,239	£0	£16,061	£65,274	£14,724	£940	£1,085	£1,992	£0
Andrew	Mitchell	Sutton Coldfield	£19,722	£0	£17,983	£65,462	£12,631	£394	£631	£1,944	£0
Austin	Mitchell	Great Grimsby	£19,722	£0	£18,234	£64,999	£16,565	£1,939	£1,974	£1,841	£0
Laura	Moffatt	Crawley	£18,000	£0	£17,631	£59,706	£4,528	£0	£1,193	£1,933	£0
Chris	Mole	Ipswich	£15,888	£0	£18,234	£64,372	£5,191	£460	£939	£1,960	£0
Lewis	Moonie	Kirkcaldy	£17,300	£1,527	£18,124	£58,783	£18,712	£258	£101	£1,847	£0
Michael	Moore	Tweeddale, Ettrick & Lauderdale	£10,399	£0	£17,137	£61,487	£19,711	£1,006	£287	£1,987	£0
Margaret	Moran	Luton South	£19,722	£0	£18,234	£64,192	£7,030	£216	£1,995	£1,737	£14,671
Julie	Morgan	Cardiff North	£9,254	£0	£16,416	£65,393	£7,700	£447	£579	£1,934	£0
Elliot	Morley	Scunthorpe	£19,722	£1,527	£15,586	£50,313	£9,478	£546	£479	£1,557	£0
Estelle	Morris	Birmingham, Yardley	£19,700	£858	£18,178	£61,980	£7,659	£316	£1,838	£2,054	£0
Malcolm	Moss	North East Cambridgeshire	£19,722	£0	£18,122	£65,596	£9,701	£146	£429	£2,039	£0
Kali	Mountford	Colne Valley	£19,722	£0	£18,234	£61,309	£16,510	£1,920	£892	£1,979	£2,907
George	Mudie	Leeds East	£19,600	£0	£18,215	£61,980	£12,383	£1,419	£1,084	£1,883	£0
Chris	Mullin	Sunderland South	£6,714	£0	£11,043	£61,939	£3,553	£0	£529	£1,500	£0
Meg	Munn	Sheffield, Heeley	£19,722	£0	£18,188	£65,596	£12,073	£1,712	£512	£1,968	£0
Denis	Murphy	Wansbeck	£19,712	£0	£18,233	£65,547	£15,802	£759	£273	£1,572	£0
Jim	Murphy	Eastwood	£19,604	£1,281	£18,226	£60,502	£19,018	£1,991	£1,625	£2,021	£0
Paul	Murphy	Torfaen	£18,384	£1,527	£15,744	£61,818	£880	£424	£411	£1,943	£3,449
Andrew	Murrison	Westbury	£19,722	£0	£17,834	£62,302	£6,472	£0	£1,052	£1,968	£0
Doug	Naysmith	Bristol North West	£17,406	£0	£14,403	£60,344	£9,617	£917	£866	£1,985	£2,448
Archie	Norman	Tunbridge Wells	£9,231	£0	£10,826	£50,777	£9,372	£311	£827	£1,040	£0
Dan	Norris	Wansdyke	£19,722	£1,527	£18,234	£65,596	£23,375	£1,654	£843	£2,021	£0
Mark	Oaten	Winchester	£19,720	£0	£18,234	£69,212	£9,465	£62	£2,646	£1,938	£0
Bill	O'Brien	Normanton	£16,750	£0	£7,045	£46,242	£12,633	£1,377	£857	£1,947	£0
Mike	O'Brien	North Warwickshire	£12,007	£1,281	£18,234	£63,788	£11,416	£1,021	£1,114	£1,799	£3,329
Stephen	O'Brien	Eddisbury	£19,722	£0	£18,234	£69,212	£14,218	£216	£461	£1,524	£0
Edward	O'Hara	Knowsley South	£18,400	£0	£17,167	£61,282	£21,258	£1,062	£302	£1,346	£0
Bill	Olner	Nuneaton	£17,496	£0	£14,834	£59,086	£9,133	£856	£572	£1,883	£0
Martin	O'Neill	Ochil	£19,700	£0	£18,234	£64,901	£26,526	£0	£667	£95	£0
Lembit	Opik	Montgomeryshire	£19,022	£0	£17,525	£70,402	£14,298	£0	£873	£2,000	£0
Diana	Organ	Forest of Dean	£19,721	£0	£18,176	£61,646	£9,853	£568	£1,987	£1,925	£0
George	Osborne	Tatton	£18,058	£0	£16,863	£55,397	£13,978	£330	£1,726	£1,968	£0
Sandra	Osborne	Ayr	£19,721	£0	£18,059	£50,295	£18,477	£667	£989	£2,021	£851
Richard	Ottaway	Croydon South	£19,104	£0	£18,221	£72,310	£4,524	£0	£971	£1,566	£0
Albert	Owen	Ynys M&ocirc;n	£19,444	£0	£13,413	£44,432	£11,925	£1,805	£812	£1,938	£0
Richard	Page	South West Hertfordshire	£19,595	£0	£18,137	£50,595	£4,125	£0	£521	£1,073	£0
James	Paice	South East Cambridgeshire	£19,313	£0	£18,231	£64,957	£10,069	£0	£1,200	£1,388	£0
Ian	Paisley	North Antrim	£19,260	£0	£9,718	£44,610	£9,453	£1,982	£452	£0	£0
Nick	Palmer	Broxtowe	£19,722	£0	£18,231	£67,404	£9,086	£314	£1,640	£2,028	£0
Owen	Paterson	North Shropshire	£19,628	£0	£18,220	£66,891	£13,441	£1,320	£750	£1,493	£0
Ian	Pearson	Dudley South	£19,722	£1,527	£17,937	£64,707	£9,204	£349	£807	£1,966	£0
Linda	Perham	Ilford North	£19,156	£0	£18,234	£72,249	£3,648	£0	£1,316	£1,898	£0
Anne	Picking	East Lothian	£19,700	£0	£18,234	£63,788	£28,786	£1,342	£0	£1,624	£0
Eric	Pickles	Brentwood & Ongar	£19,722	£0	£17,749	£69,212	£4,097	£0	£93	£1,991	£0
Colin	Pickthall	West Lancashire	£18,818	£0	£17,694	£63,475	£12,499	£2,698	£1,407	£1,888	£0
Peter	Pike	Burnley	£19,722	£0	£18,234	£65,596	£19,748	£893	£3,414	£2,064	£0
James	Plaskitt	Warwick & Leamington	£19,722	£0	£18,234	£65,479	£6,419	£0	£1,228	£2,109	£0
Kerry	Pollard	St Albans	£14,307	£0	£18,233	£64,394	£9,398	£108	£1,354	£1,934	£0
Chris	Pond	Gravesham	£19,722	£0	£18,234	£69,210	£9,559	£0	£1,370	£1,923	£334
Greg	Pope	Hyndburn	£18,065	£0	£18,230	£50,781	£12,641	£514	£244	£1,857	£0
Michael	Portillo	Kensington & Chelsea	£0	£1,527	£9,841	£63,619	£648	£0	£1,212	£496	£26,920
Stephen	Pound	Ealing North	£14,740	£127	£13,022	£72,233	£5,548	£0	£1,237	£1,874	£0
Bridget	Prentice	Lewisham East	£0	£1,527	£18,212	£72,310	£2,636	£0	£654	£1,962	£0
Gordon	Prentice	Pendle	£19,722	£0	£18,234	£61,222	£14,111	£1,528	£826	£1,919	£0
John	Prescott	Kingston upon Hull East	£19,000	£0	£9,942	£62,626	£7,807	£0	£1,090	£1,712	£9,880
Adam	Price	Carmarthen East & Dinefwr	£19,597	£0	£17,864	£65,308	£11,367	£419	£814	£1,838	£0
Dawn	Primarolo	Bristol South	£13,975	£1,527	£18,234	£61,908	£6,028	£1,102	£770	£2,004	£0
Mark	Prisk	Hertford & Stortford	£19,722	£0	£16,767	£68,347	£3,889	£0	£1,327	£1,945	£0
Gwyn	Prosser	Dover	£13,010	£0	£18,131	£62,231	£5,975	£0	£1,721	£2,000	£0
John	Pugh	Southport	£17,421	£0	£18,214	£65,276	£8,480	£611	£630	£1,797	£2,001
Ken	Purchase	Wolverhampton North East	£17,550	£0	£18,234	£65,027	£10,629	£0	£653	£1,844	£0
James	Purnell	Stalybridge & Hyde	£19,722	£0	£18,142	£64,418	£13,298	£1,574	£1,445	£1,887	£0
Joyce	Quin	Gateshead East & Washington West	£15,844	£0	£11,053	£45,662	£14,388	£333	£608	£1,346	£0
Lawrie	Quinn	Scarborough & Whitby	£19,722	£0	£18,217	£65,565	£19,191	£1,306	£1,388	£2,009	£0
Bill	Rammell	Harlow	£13,500	£653	£18,234	£70,757	£6,493	£0	£4,454	£2,000	£0
John	Randall	Uxbridge	£0	£1,527	£14,190	£65,939	£4,823	£0	£1,025	£1,733	£0
Syd	Rapson	Portsmouth North	£7,326	£0	£8,181	£63,773	£6,105	£138	£378	£1,812	£0
Nick	Raynsford	Greenwich & Woolwich	£0	£1,527	£11,976	£61,451	£0	£0	£902	£1,363	£0
John	Redwood	Wokingham	£16,082	£0	£13,248	£59,875	£5,340	£0	£547	£1,701	£0
Andy	Reed	Loughborough	£19,656	£0	£18,234	£69,212	£9,722	£0	£1,883	£1,979	£0
Alan	Reid	Argyll & Bute	£8,519	£0	£18,234	£56,789	£16,263	£4,609	£957	£1,134	£0
John	Reid	Hamilton North & Bellshill	£16,000	£862	£17,792	£42,963	£5,337	£992	£1,063	£1,947	£0
David	Rendel	Newbury	£19,722	£0	£18,234	£65,596	£4,320	£64	£583	£1,840	£0
Andrew	Robathan	Blaby	£19,722	£0	£10,255	£57,723	£7,827	£0	£258	£1,463	£0
Angus	Robertson	Moray	£19,722	£0	£18,233	£67,275	£26,796	£3,091	£1,689	£1,923	£0
